29.7863726421, -78.8547536343, 0.0000000000
29.7863726421, -78.8547536343, 0.0000000000
28.1023660069, -78.3446520734, 0.0000000000
28.1023660069, -78.3446520734, 0.0000000000
27.6792289930, -78.2145139976, 0.0000000000
27.6792289930, -78.2145139976, 0.0000000000
24.6513952798, -77.2343029774, 0.0000000000
24.6513952798, -77.2343029774, 0.0000000000
23.5219216796, -76.8397565930, 0.0000000000
23.5219216796, -76.8397565930, 0.0000000000
22.9276555514, -76.6246276960, 0.0000000000
22.9276555514, -76.6246276960, 0.0000000000
22.0184584272, -76.2846563084, 0.0000000000
22.0184584272, -76.2846563084, 0.0000000000
20.0702114708, -75.5081553690, 0.0000000000
20.0702114708, -75.5081553690, 0.0000000000
19.1164505753, -75.1020750786, 0.0000000000
19.1164505753, -75.1020750786, 0.0000000000
12.3456060191, -71.6231322880, 0.0000000000
12.3456060191, -71.6231322880, 0.0000000000
6.8852490345, -67.8506587095, 0.0000000000
6.8852490345, -67.8506587095, 0.0000000000
4.0539329686, -65.5354648569, 0.0000000000
4.0539329686, -65.5354648569, 0.0000000000
2.1288730546, -63.9497264947, 0.0000000000
2.1288730546, -63.9497264947, 0.0000000000
0.3050026744, -62.6633547749, 0.0000000000
0.3050026744, -62.6633547749, 0.0000000000
-0.3169090630, -62.3201616427, 0.0000000000
-0.3169090630, -62.3201616427, 0.0000000000
-2.2486198221, -61.6674731275, 0.0000000000
-2.2486198221, -61.6674731275, 0.0000000000
-3.6209554025, -61.5824165471, 0.0000000000
-3.6209554025, -61.5824165471, 0.0000000000
-6.6073412468, -62.2014804916, 0.0000000000
-6.6073412468, -62.2014804916, 0.0000000000
-7.3887611785, -62.4872314998, 0.0000000000
-7.3887611785, -62.4872314998, 0.0000000000
-8.1790046898, -62.8115495869, 0.0000000000
-8.1790046898, -62.8115495869, 0.0000000000
-8.9744860475, -63.1675324280, 0.0000000000
-8.9744860475, -63.1675324280, 0.0000000000
-10.0548307012, -63.6892039651, 0.0000000000
-10.0548307012, -63.6892039651, 0.0000000000
-10.8491004861, -64.0954317914, 0.0000000000
-10.8491004861, -64.0954317914, 0.0000000000
-12.7339448304, -65.1173212527, 0.0000000000
-12.7339448304, -65.1173212527, 0.0000000000
-13.4989993342, -65.5501277929, 0.0000000000
-13.4989993342, -65.5501277929, 0.0000000000
-14.5985442577, -66.1861010068, 0.0000000000
-14.5985442577, -66.1861010068, 0.0000000000
-15.6868817636, -66.8289020592, 0.0000000000
-15.6868817636, -66.8289020592, 0.0000000000
-18.7736737634, -68.7048225217, 0.0000000000
-18.7736737634, -68.7048225217, 0.0000000000
-19.7779909570, -69.3280744472, 0.0000000000
-19.7779909570, -69.3280744472, 0.0000000000
-21.3235967731, -70.2974411510, 0.0000000000
-21.3235967731, -70.2974411510, 0.0000000000
-22.2486611954, -70.8834051800, 0.0000000000
-22.2486611954, -70.8834051800, 0.0000000000
-27.3499492571, -74.2234227776, 0.0000000000
-27.3499492571, -74.2234227776, 0.0000000000
-27.9976066075, -74.6700412612, 0.0000000000
-27.9976066075, -74.6700412612, 0.0000000000
-28.3237142367, -74.8983381967, 0.0000000000
-28.3237142367, -74.8983381967, 0.0000000000
-28.9108946658, -75.3164381878, 0.0000000000
-28.9108946658, -75.3164381878, 0.0000000000
-29.4586349395, -75.7164281375, 0.0000000000
-29.4586349395, -75.7164281375, 0.0000000000
-30.4379580727, -76.4647899228, 0.0000000000
-30.4379580727, -76.4647899228, 0.0000000000
-31.3319217460, -77.2054370468, 0.0000000000
-31.3319217460, -77.2054370468, 0.0000000000
-32.3487228209, -78.1786379563, 0.0000000000
-32.3487228209, -78.1786379563, 0.0000000000
-33.4736416395, -79.9859895057, 0.0000000000
-33.4736416395, -79.9859895057, 0.0000000000
-33.5018525889, -80.1317691527, 0.0000000000
-33.5018525889, -80.1317691527, 0.0000000000
-33.5087594748, -80.5833418643, 0.0000000000
-33.5087594748, -80.5833418643, 0.0000000000
-33.2780579110, -81.2089800128, 0.0000000000
-33.2780579110, -81.2089800128, 0.0000000000
-33.1977757030, -81.3260801293, 0.0000000000
-33.1977757030, -81.3260801293, 0.0000000000
-33.0052976135, -81.5508519552, 0.0000000000
-33.0052976135, -81.5508519552, 0.0000000000
-32.2033125558, -82.1460779413, 0.0000000000
-32.2033125558, -82.1460779413, 0.0000000000
-31.6789631848, -82.4086006968, 0.0000000000
-31.6789631848, -82.4086006968, 0.0000000000
-31.4662011946, -82.4997016745, 0.0000000000
-31.4662011946, -82.4997016745, 0.0000000000
-30.3767318301, -82.8757044891, 0.0000000000
-30.3767318301, -82.8757044891, 0.0000000000
-30.1476097183, -82.9404181053, 0.0000000000
